cancer	leukemia,lymphoma,tumor,toxic,poison,carcinoma,disease,corruption,virus,sickness
condition	diversity,position,qualification,control,provision,atmosphere,comfort,estate,circumstance,tension,silence,saturation,anchorage,problem,educate,status,improvement,repair,mood,innocence,safety,form,submission,dominance,purity,discomfort,case,health,polarization,niche,disease,quality,prerequisite,involvement,shape,light,decline,despair,syndrome,danger,facilitation,participation,automation,mode,motivation,homelessness,illumination,preservation,way,keeping,action,climate,situation,arrangement,resistance,standardization,difficulty,darkness,nomination,immunity,place,disorder,state,dark,demand,need,order,guilt,aspect,rule,identification,susceptibility
during	through,over,amid,throughout,by
travelers	pilgrim,tourist,guests,passenger,commuter,sailor,tourists,migrant,visitors
trumpet	declare,serpent,broadcast,post,announce,sound,publish,herald,flash,disclose,advertise,release,promote,horn,blaze,reveal,brass,tout
already	once,shortly,now,before,previously,then,soon,earlier,early,formerly,ahead
fashionable	swell,elegant,trendy,fresh,latest,new,cool,happening,modern,upscale,mod,groovy,in,contemporary,spruce,smart,stylish,exclusive,sophisticated,handsome,hip,graceful,popular,chic,haute,hot
black	brunette,onyx,dark,raven,jet,ebony
invoices	documents,receipts,records,prices,accounts,checks,statements,tabs,bills,fees,rates
gets	sees,hears,knows,understands,masters,learns,discovers
tipping	pitched,oblique,listing,crazy,crooked
freaks	monsters,abnormalities,exceptions,mutants,mutations,anomalies
elevator	lift,building,car
minority	figure,minor,majority
snapshots	photos,photographs,shots,prints,pix,pics
freeware	package,software
chapters	affiliates,cells,branches,locals,councils
feathers	garment,varieties,breeds,stripes,types,likes,sorts,species,dressing,filling,dress,costume,strains,descriptions,manners,genres,kinds,robe,uniform,apparel,classes
discuss	dispute,discourse,canvas,review,handle,raise,consider,deliberate,cover,argue,introduce,explain,examine,deal,debate,address
ing	virtual
roadside	edge
deficits	failures,loss,deficiencies,shortages,lacks
dies	expire,fall,goes,expires,fails,parts,pass,ends,drops,end,exits,stop,disappear,fail,falls
developers	designers,researchers,authors,builder,planner,makers,builders,creators,founders
malicious	wicked,harsh,cruel,nasty,petty,hostile,jealous,bitter,malignant,mean,vicious,evil,bad
difference	dispute,distance,diversity,variation,differential,different,controversy,distinction,change,quality,debate,variety,conflict,argument,disagreement,contrast,variance,clash,inequality,characteristic,variability
telecommunications	automation,machinery
spaces	distance,place,territory,room,area,field,location,spot,capacity,way,arena,slot,zone
barrels	yards,loads,stacks,dozens,stores,hundred,lots,bundles,piles,volumes,quantities,dozen,hundreds,deals,masses,pots,tons,packs,mountains,sights
appreciated	beloved,relevant,desirable,honored,invaluable,profitable,special,expensive,respected,loved,scarce,pleasing,helpful,valued,beneficial,pleasant,fond,favored,preferred,satisfying,favorite,costly,pet,useful,valuable,dear,refreshing,worthwhile,important,precious
debtor	somebody,borrower,soul,mortal,person,individual
shoots	launches,throws,fires,projects,discharges
genre	description,category,sort,form,manner,character,nature,brand,class,kind,style,kidney,stripe,fashion,breed,species,variety,type
merry	funny,bright,smiling,jolly,witty,humorous,playful,sunny,mad,pleasant,festive,lively,glad,gay,laughing,cheerful,happy,hilarious,amusing,enjoyable
males	cats,guy,bucks,fellows,father,men,guys,gentlemen,boy
toes	foot,feet,grounds,floors,bottoms
endeavor	go,stab,aspire,venture,strive,struggle,attempt,enterprise,trial,undertaking,offer,effort,undertake,essay,project,aim,task,bid,endeavour,try
pale	faded,white,grey,gray,dim,neutral,pastel,light,dull,faint
roadmap	strategy,design,recipe,program,system,game,proposal,project,way,scheme,arrangement,blueprint,plan
breakers	swell,wave,breaker,seas,rollers,waves
south	la,america,nc,us,alabama,usa,ga,mississippi,virginia,tennessee,piedmont,southern,maryland,al,freezing,md,tn,ms,sc,va,georgia,carolina,louisiana
lotion	cream,toner,plaster,balm,cosmetic
carbohydrate	sugar,starch,glucose
melbourne	florida
morning	daylight,day,period
sox	stocking,hose
entirety	completeness,works,perfection
reward	repay,dividend,honor,wages,premium,remuneration,profit,consequence,award,compensate,prize,bounty,bonus,price,compensation,benefit
tobacco	filler,cigarette,nicotine,smoke,crop,smoking
sensing	diagnosis,informed,introduction,careful,feeling,encounter,learning,rational,tasting,expecting,experienced,knowledgeable,educated,perception,detection,realizing,smart,hearing,seeing,thoughtful,disclosure,revelation,analysis,sensible,noting,aware,exploration,prudent,discovering,sane
sixty	cardinal,lx
assurance	assertion,pledge,confidence,guarantee,security,certainty,authority,conviction,satisfaction,support,promise,uncertain,unsure,word,sure
sophisticated	informed,elegant,sober,cultured,complicated,refined,bored,modern,cosmopolitan,secular,practical,delicate,polished,experienced,smart,temporal,mature,pragmatic,subtle,intelligent
wan	pale,sick,white,weak
which	whatever,that
virus	infection,cancer,illness,toxic,poison,disease,vector,sickness
installing	initiating,place,plant,beginning,institute,commencement,lay,seating,invest,investing,receiving,fix,introduce,start,station,installment,installation
caravan	expedition,parade,train,fleet,armada,line
confused	messy,lost,nasty,chaotic,dirty,stained,spotted,filthy
biopsy	test,probe,observation,inquiry
judging	concluding,hearing,determining,judgement,resolving,deciding,settling,weighing,considering
unveiled	solved,disclosed,naked,detected,defined,helpless,raw,stripped,resolved,uncovered,invented,identified,exposed,discovered,bare
roundup	recap,synopsis,digest,brief,resume,summary,inventory,outline
tweak	shift,change,modulation,reform,revision,conversion,transformation,twist,tease,amendment,distortion,alteration,regulation,redesign,revise,adjustment,correction,modification
intravenous	drip
top	capital,crown,lid,peak,head,cover,face,primary,finish,exceed,elite,region,upper,leading,first,dominant,higher,best,part,point,surface,climb,principal,eclipse,beat,finest,ceiling,excellent,cap,highest,tip,total,roof,height
relied	counted,calculated
men	fellows,personnel,crew,males,force,gang,hands,fellow,shift,guy,complement,workforce,guys,dude,person,cats,gentleman,bucks,gentlemen
jewellery	earring,bracelet,bling,ring,pin,jewelry,bead,band,clip,ice,brilliant,gemstone,necklace,jewel,stone,gem,decoration,rock,accessory
irrelevant	meaningless,unnecessary,inappropriate,dead,useless,trivial,incidental,pointless,unrelated,peripheral
counterpart	equal,match,companion,parallel,partner,like,rival,competitor,peer,complement,fellow,analogue,analog,coordinate,equivalent,colleague
reproduced	false,misleading,artificial,simulated,bogus,imitation,copied,synthetic,fake,backup,duplicated,transcribed,mock,substitute,forged
taboo	prohibition,banned,inappropriate,unacceptable,inhibition,out,prohibited,forbidden,illegal
allied	connected,related,akin,affiliated,united,associated,comparable
fade	fall,dim,fail,sink,flee,disappear,dull,fly,melt
sis	buddy,sister
mondo	substantial,enormous,fat,massive,fantastic,awesome,extensive,extraordinary,huge,vast,great,giant,large,fabulous,wonderful,significant,big,incredible,terrific,considerable,mammoth,tremendous,exceptional,gigantic,marvelous,amazing,excellent,full,terrible,jumbo,magnificent,immense
belongs	goes,places,stays
deter	prevent,prohibit,block,inhibit,reject,stop,scare
sister	cousin,sibling,relative,twin,sis,brother
likewise	more,further,furthermore,additionally,moreover,then,yet,besides,also,either,too,again
observatory	lookout,building,outlook,tower
remuneration	repayment,giving,found,payment,paying,pay,salary,compensation,wage,payroll
resources	assets,fund,cash,finances,financing,pocket,wealth
supervisors	legislature,cabinet,department,directors,committee,presidency,board,ministry,bureau,managers,executive,executives,management,administrators,commissioners
hedge	fencing,chain,wall,barrier,fence,block,obstacle,fudge
deviations	diversion,variation,anomaly,variance,breach,alteration,departures,modification
hourly	always,continually,periodic,yearly,intermittent,weekly,constantly,repeatedly,much,repeated,occasional,seasonal,continuously,frequently,routine,monthly,often,again,consistently,recurrent,regular,annual,recurring,regularly
doctor	specialist,extern,professor,scientist,intern,nurse,gp,physician,alter,md,resident,doc,veterinary,surgeon,fudge,expert
credit	bond,mortgage,balance,recognition,stock,consider,loan,approval,wealth,remembrance,trust,accept,salute
autumn	fall,evening,age,winter,middle,afternoon,twilight,sunset
zombie	departed,daemon,double,vision,character,incubus,personality,deceased,imp,phantom,soul,identity,demon,vampire,devil,shadow
wounds	shock,scratches,injuries,harm,hurt,trauma,scores,fractures,tears,cut,hit,grief,pain,damage
responsive	sensitive,reactive,interested,active,aware,sympathetic,open,feeling,willing,compassionate,sensible,susceptible,conscious,respondent,exciting,passionate
unlock	open,loose,release,express,undo
bankruptcy	failure,ruin,default,loss,disaster,liquidation
books	report,book,manuals,record,dictionaries,catalogs,poetry,story,textbooks,lore,charge,texts,prose,novel,article,catalogues,papers,leaflet,history,composition,statement,volumes,albums,brochure,check,essay,biography,paperbacks,bill,research,information,novels,drama
inpatient	inmate,outpatient,patient
alert	advice,notify,bright,careful,caution,warning,active,sharp,recommendation,wired,alarm,wise,notice,inform,informing,wake,warn,prediction,suggestion,intelligent,signal
qualify	ready,enable,score,certify,designate,train,pass,alter,answer,meet,do,mark,modify,serve,describe
shade	obscure,variation,curtain,stain,hint,dim,tone,dusk,mute,shield,variety,shadow
trusts	tasks,charges,assigns
average	typical,median,intermediate,middle,medium,modest,mean,reasonable,regular,normal,standard,ordinary,moderate
shower	spray,pour,torrent,flood,rain,hail,storm
recently	new,lately,now,just,only,newly,late,freshly
trailer	transport,van,rig,camper,rv,semi,caravan
incredibly	very,mighty,utterly,severely,damned,deeply,such,jolly,too,positively,so,particularly,much,extremely,highly,absolutely,damn,heavily,awful,passing,sore,wicked,greatly,exceptionally,that,totally,extra,real,most,remarkably,completely,way,desperately,seriously,especially,badly,really,super,deadly,exceeding,full,specially,thoroughly,terribly,far
rest	stand,residual,lay,residue,ease,silence,relaxation,remainder,pause,stay,portion,leisure,sit,settle,constituent,part,hang,lean,sleep,lie,reside,prop,relax,breathe,component,resting
overdose	overflow,amplitude,drug,dose,waste,adequacy,fertility,competency,surplus,competence,redundancy,excess
festival	fest,jubilee,anniversary,celebration,carnival,gala,period,competition,fiesta,fair,feast,holiday
tune	lay,line,idea,piece,phrase,voice,concert,composition,music,song,air,hymn,jingle,chorus,part,harmony,strain,melody,signature,theme
tomb	pit,place,burial,cemetery,spot,vault,coffin,monument,grave,crypt
variety	diversity,variation,character,accumulation,aggregation,mixture,collection,change,nature,quality,sampler,brand,range,array,kind,selection,strain,category,description,motley,assortment,soup,breed
ranges	scope,go,yards,space,line,cover,vary,collection,field,spread,reach,stretch,variety,lot,sort,drift,area,dimension,kind,selection,differ,territory,matter,assortment,spectrum,length
opus	quartet,sketch,masterpiece,piece,octet,study,solo,number,finale,composition,pastoral,suite,music,song,vocal,realization,work,arrangement,medley,canon,movement,largo,passage,trio,duo
coordinate	organize,match,arrange,accommodate,suit,mesh,adapt,agree,connect,conform,regulate,merge,organise,align,combine,integrate
barely	somewhat,almost,hardly,just,nearly,scarce,slightly
gabon	africa
producer	contractor,maker,brewer,architect,manufacturer,director
functionality	operating,going,operative,active,operational,working,live,functioning,viable,running,on
providence	ri,conservation,saving,economy
coordinator	match,accommodate,administrator,suit,adapt,connect,adviser,combine,organizer,conform,merge,supervisor,align,integrate
buffers	advisors,delegates,moderators,brokers,media,representatives,advisers,agents,judges,factors,attorneys
ropes	money,business,prestige,control,advantage,restriction,management,restraint,discipline,force,leverage,reputation,behavior,practice,impact,sale,trade,weight,mechanics,fashion,effect,oversight,commerce,pressure,method,consequence,manner,mode,curb,significance,jurisdiction,way,importance,government,law,supervision,authority,regulation,style,rule,leadership,process
athletics	gymnastics,bodybuilding,skiing,diversion,archery,training,skating,activity,cycling,rowing,exercise,workout,row,racing,recreation,sport,conditioning,riding
convenient	favourable,timely,comfortable,helpful,adjacent,favorable,immediate,convenience,suitable,available,handy,accessible,good,beneficial,close,proper,acceptable
crude	obscene,native,raw,primitive,harsh,natural,rough,cheap,homemade,rude,coarse,savage,simple
circles	spheres,loops,rings,rounds,balls
precedent	prior,former,illustration,example,earliest,representative,preceding,foregoing,previous,instance,early,initial
incompatible	inappropriate,inconsistent,conflicting,contrary,different
guest	visitor,companion,customer,patron,recipient,tenant,inmate,caller,client
clearly	openly,evidently,truly,seemingly,definitely,easily,positively,so,possibly,obviously,apparently,surely,probably,sure,really,indeed,undoubtedly,precisely,certainly,likely,perhaps
formulas	arrangements,procedures,processes,designs,recipes,methods,programs,strategies,schemes,approaches,plans,systems,techniques,prescriptions,projects,operations,plots
penn	pa,pennsylvania
indicates	show,signifies,make,imply,hint,denotes,mean,express,reveal,illustrate,announce,specify,argue,mark,prove,means,suggest,demonstrate,signal
tap	pound,bat,drum,pump,rap,pat,open,hit,bang,slam,knock,click,valve,beat,utilize,draw,tip,touch,strike,hammer
verses	lyrics,songs,poems,rhymes
dance	ball,reception,celebration,disco,gala,samba,hop,event,waltz,festival,party,prom,formal,tango,move,step
assets	capital,money,resources,share,possessions,property,effects,amount,finances,riches,wealth,portion,holdings,possession,things,worth,credit,resource,funds,protection,sum,part,percentage,substance,fortune,savings,investment,means,intangible,security,equity
actively	fully,promptly,greatly,strongly,quickly,gladly,readily,heavily,firmly,sincerely,seriously,steadily
relatives	clan,people,house,group,household,families,relations,folk,tribe,cousins
debt	bond,capital,bill,mortgage,score,receipt,credit,deficit,due,bankruptcy,liability,damage,commitment,obligation,liabilities
hollow	depressed,empty,useless,cavity,pointless
crystals	glasses,settings,plates,cups,bowls
fable	fiction,narrative,legend,fabrication,fantasy,mythology,yarn,tale,myth
endowment	tendency,donation,pension,income,talent,fund,genius,inheritance,subsidy,bent,affinity,funding,grant,gift,hang,faculty,revenue,trust,flair
va	portsmouth,norfolk,james,america,usa,dixie,petersburg,virginia,south,us,richmond,roanoke,jamestown
while	time,span,moment,snap,period,season,space,minute,day,bit,piece,stretch,spell,second
clocks	timers,watches
omega	resolution,period,retirement,finale,completion,stop,cessation,outcome,result,closure,issue,finish,end,termination,conclusion,ending,close,closing
ballet	dance,act
workflow	advancement
crib	forge,reproduce,manipulate,duplicate,fake,cot,bunk,rack,simulate
donor	angel,subscriber,patron,helper,contributor,presenter
fucked	screw,lay
poised	discreet,beautiful,substantial,elegant,flexible,proud,mild,stable,sober,calm,polite,cultured,exquisite,neat,slender,lasting,optimistic,strong,quiet,spontaneous,refined,cool,cosmopolitan,secure,delicate,fast,reliable,pastoral,polished,vain,composed,relaxed,moderate,smooth,decorative,balanced,durable,certain,dependable,intense,peaceful,confident,hopeful,casual,solid,permanent,safe,sure,sophisticated,informal,steady,prudent,handsome,assured,collected,constant,important,gentle,comfortable,tolerant,easy
highly	very,utterly,severely,mighty,damned,deeply,such,jolly,too,positively,particularly,so,much,incredibly,extremely,absolutely,damn,heavily,awful,passing,sore,entirely,wicked,greatly,exceptionally,that,totally,extra,real,most,remarkably,completely,way,desperately,seriously,especially,badly,really,super,deadly,exceeding,specially,thoroughly,full,terribly,far
roots	sources,fountains,wells,fonts,beginnings,origins,springs
pussies	kits,cats,kittens
viewed	checked,analyzed,detected,explored,examined,overlooked,noticed,recognized,watched,inspected,studied,investigated,surveyed,audited,attended,reviewed,scanned,realized
collapsed	empty,gone,injured,damaged,vacant,reduced,terminated,dated,faded,departed,shattered,busted,low,cracked,dying,fallen,defective,horizontal,expired,lost,obsolete,finished,destroyed,drained,crushed
pottery	ceramics,clay,porcelain
correlated	related,akin,formulated,relevant,affiliated,such,suitable,corresponding,coordinated,complementary,practiced,parallel,applicable,like,analogous,proper,comparable,connected,suited,significant,compatible,formed,consistent,similar,associated,pertinent,tested,standardized,enforced,matching,allied,important,linked,joined
spreadsheet	application,programme,program
pace	acceleration,step,time,measure,rate,progress,tempo,momentum,speed,velocity,hurry,clip,precipitation
gases	delights,fun,pleasures,smoke,vapor,treats
biography	journal,profile,life,diary,history,autobiography,memoir,story,bio,chronicle,picture,sketch
conditioners	repair,estate,order,form,health,keeping,shape,situation
unfortunately	alas,terribly,sadly,badly
ribs	heart,sketches,feast,banquet,supper,breast
kinds	varieties,breeds,stripes,types,sorts,set,species,number,nature,brand,variety,type,lot,descriptions,sort,manner,manners,way,genres,description,style,classes
donations	contributions,endowment,relief,allowance,grant,charities,appropriation,subsidy,help,assistance,charity,offerings,contribution,aid,subscription,grants
wear	stand,show,cover,drain,waste,bear,fatigue,tire,carry,exhaust,dress,kill,break,weary,wrap,don,display,bust,sport
plugs	stops,fills,seals,dams,packs,blocks
raspberry	boo,whistle,bird
sigh	pant,puff,cry,whisper,whistle,breathe
macintosh	trench,mack,mac,waterproof
incorporated	corrupted,blended,organized,combined,mixed,merged
situations	pictures,place,deals,position,condition,trade,case,scene,job,ranks,states,scenes,stories
yin	principle
sign	clue,logo,subscribe,warning,endorse,trace,gesture,hint,symptom,autograph,emblem,light,type,wave,ink,token,notice,register,mark,symbol,pen,flag,proof,prediction,suggestion,note,signal,confirm,author
judgment	intelligence,persuasion,awareness,experience,conviction,ruling,idea,holding,sentiment,doom,award,opinion,decision,evaluation,determination,intuition,scrutiny,knowledge,perception,sense,understanding,finding,injunction,result,judgement,sentence,analysis,view,conclusion,wisdom,inquiry,resolution,observation,verdict,belief,assessment,review,order,appraisal,reasoning,decree,mind,thought
handwriting	scratch,manuscript,print,signature,autograph,writing,hand,script
seasonal	persistent,periodic,yearly,intermittent,weekly,conventional,serial,unusual,different,alternating,miscellaneous,repeated,repetitive,alternate,continual,occasional,eternal,normal,routine,usual,monthly,continuing,recurrent,cyclic,chronic,everyday,regular,annual,periodical,recurring,ordinary
september	sept,sep
scientology	faith
manuscript	ms,text,lettering,article,document,handwriting,script
kicking	screaming,complaining,worrying,motion,crying,annoyed,move,movement
hotel	building,court,house,tavern,hospice,accommodations,spa,motel,lodging,campground,ritz,inn,hostel,lodge,resort
conservatives	rights
churches	temples,missions
signal	cue,retreat,output,whistle,input,recording,communication,beam,number,noteworthy,beacon,gesture,alarm,sign,signaling,start,indicator,noticeable,symbol,flag,alert
urges	ask,advise,prompts,promote,pushes,force,endorse,favor,weakness,lust,appetite,impulse,recommend,encourages,prompt,propose,spurs,advocate,request,press,passion,push,support
heroes	models,classics,icons,gods,ideals
hold	distance,cradle,operate,call,own,bear,conserve,run,continue,remain,handle,dominance,grip,carry,stay,include,influence,preserve,have,arrest,clutch,celebrate,enjoy,last,take,occupy,buy,grab,keep,seize,maintain
bitter	mad,vicious,hard,biting,fierce,harsh,cruel,intense,sharp,brutal,angry,severe,savage,unpleasant,sore,bad,disturbing,sour
fha	liberty,autonomy
loose	detached,unsecured,fast,slack,lax,easy,relaxed
susceptible	subject,responsive,sensitive,ready,inclined,open,liable,endangered,vulnerable,capable,allergic,prone,exposed,susceptibility,easy,affected
lure	call,persuade,stimulate,bait,trap,hook
rake	comb,heel,rip
traditions	culture,norms,lore,prescriptions,principles,idea,heritage,institution,practice,form,legend,rules,custom,myth,values,standards,conventions,customs,ritual,habit,folklore,ethics,attitude,wisdom,law,belief,mythology
pat	strict,hard,persistent,determined,stern,chuck,iron
quantity	bucket,quantum,loads,myriad,yard,mess,value,amount,hundred,volume,measure,much,interval,play,load,chunk,peck,chance,abundance,capacity,pack,portion,wealth,dozen,pot,pile,excess,barrel,deal,size,variety,lot,sum,plenty,sight,surplus,mass,standard,bundle,batch,bulk,metric,bunch,stack,thousands,heap,mountain,abstraction,proof,ton,quota,radical,probability,length,store
conceptual	spiritual,abstract,hypothetical,ideal,theoretical,visionary,mental,intellectual
enquiries	query,inquiry
curly	curling,crisp,fuzzy
baked	dried,dry,fried,drunk,melted,desert,wasted
unchanged	consistent,constant,same,stable
message	dispatch,report,news,memorandum,communication,dedication,memo,broadcast,packet,word,sense,mail,bulletin,notice,letter,wire,note,directive,information,theme
stacked	fat,thick,obese,stout,overweight,full,ample,heavy,built,plump,round,ripe,chubby,gross
multicultural	multilateral,continental,global,multinational,international,external
ultrasonic	accelerated,prompt,immediate,swift,rapid
pine	fear,stress,long,worry,despair
belong	apply,exist,go,place,reside,stay,fit,be
fuller	clear,generous,whole,exhaustive,absolute,filled,extensive,rich,comprehensive,complete,stuffed,loaded,sufficient,entire,packed,detailed,big,broad,maximum,perfect,intact,stocked,crowded,adequate
applet	application
implementations	accomplishments,applications,performances,achievements
equity	capital,justice,fairness,just,tolerance,investment,unfair
lax	vague,soft,lazy,slack
gossip	chat,news,buzz,scandal,conversation,chatter,tale
journey	cruise,expedition,travel,wander,ride,voyage,trip,itinerary,visit,drive,trek,hike,flight,outing,traverse,stage,transit,circuit,migration,traveling,campaign,adventure,crossing,way,quest,route,odyssey,commute,fly,leg,exploration,tour,progress,travelling,passage,excursion,proceed
step	skip,walk,measure,doing,proceeding,attempt,start,guard,stage,phase,dance,effort,resource,shift,tread,procedure,act,point,action,move,means,safeguard,initiative,process,operation,try,advance
unnecessary	spare,irrelevant,discretionary,redundant,extra,elective,needless,useless,surplus,excess,necessity,optional
strictly	closely,carefully,precisely,exactly
competency	expertise,fitness,capacity,proficiency,capability,talent,competence,ability,skill,faculty
academic	lecturer,scholar,professor,scholarly,abstract,hypothetical,collegiate,student,theoretical,educational,intellectual,scholastic
excerpts	extracts,snippets,citations,clips,passages,quotations,samples
walk	gimp,pound,move,course,mouse,road,tread,travel,wander,race,lead,tip,tour,wade,lumber,trek,paddle,trail,go,hike,parade,pad,run,pace,limp,sneak,creep,step,foot,street,track,stamp,stroll,march,path,toe,stretch,shuffle,reel,process,tap,hitch
enjoying	enjoyable,pleased,convenient,happy,happiness,loose,liking,relaxed,relaxation,useful,loving,digging,cozy,satisfying,amusement,warm,recreation,joy,thrill,appropriate,luxury,healthy,pleasant,easy,soft,satisfaction,fun,pleasure,indulgence
specifications	proposal,intent,map,aim,means,way,technique,platform,diagram,policy,tactic,intention,purpose,idea,conception
roach	cut,do,herb,hemp,trim,bob,stub,permanent,crop,cannabis,tea
now	anymore,nowadays,today,presently,here,currently
hunt	hawk,seal,inquiry,seek,prosecution,course,catch,shoot,investigate,whale,kill,hunting,race,investigation,fish,drag,capture,pursue,drive,examine,rabbit,turtle,pursuit,run,search,jack,quest,probe,track,raid,exploration
fairs	exhibits,exhibitions,displays,shows
nationally	domestic,civil,democratic,government,nationwide,public,municipal,governmental,federal,internal,civic
lenders	furnish,give,grant,advance,loan
exposed	bare,defined,liable,susceptible,solved,open,endangered,prone,discovered,vulnerable,uncovered,resolved,sensitive,disclosed,threatened,naked
provisional	alternate,temporary,conditional,transitional,interim
husbands	mates,men,partners,companions,spouses
riley	sore,furious,ballistic,mad,passionate,angry,hot,annoyed
employees	university,institute,staff,colleagues,society,club,workers,guild,association,federation,league,hands,personnel,associates,local,department
anxious	troubled,upset,restless,dying,distressed,nervous,disturbed,worried,keen,scared,tense,concerned,careful,enthusiastic,bothered,obsessed,afraid
shine	glow,flare,sparkle,blaze,fire,flame,light,gloss,burn,glitter,blink,reflect,beam,ray,flash
pony	charger,black,chestnut,bay,mustang,horse,colt,mount,mare,dun,equine,hack
searching	discovering,investigating,locating,probing,finding,reviewing,seeking,curious,scanning,learning,examining,exploring,surveying
interesting	delightful,interest,amazing,exciting,amusing,engaging,entertaining,readable,fascinating,intriguing,absorbing,exotic,compelling,refreshing,consuming,unusual,curious,attractive,striking,stimulating,involving,impressive,lovely,pleasing,inspiring
potent	full,influential,impressive,great,compelling,vigorous,powerful,rich,concentrated,robust,dynamic,big,plush,muscular,dominant,useful,strong
wade	trek,paddle,try,scratch,essay,splash,exercise,scrabble
medication	pill,medicine,assistance,blocker,apc,antibiotic,dose,specific,cure,therapeutic,prescription,inhalation,drug,treatment,powder,dosage,aid,medicinal,placebo,pharmaceutical,remedy
poster	sheet,bill,posting,sign,ad,notice,advertisement,sticker,banner,billboard,flyer
stated	full,certain,specific,comprehensive,declared,definitive,complete,explicit,clear,specified,sure,distinct,expressed,fixed,exhaustive,express,definite
temps	employees,assistants,associates,colleagues
reduced	faded,cut,lowered,reasonable,decreased,budget,diminished,small,inexpensive,moderate,discount,discounted,affordable,wholesale
hygiene	welfare,medicine,cleanliness,wellness,fitness,health
iranian	persia,asian,persian
stream	conduit,canal,cascade,rush,course,spill,flood,current,water,crossing,glide,surge,channel,creek,tide,flow,ford,run,river,torrent,branch,brook,pour
myanmar	burma,asean
overseas	international,exotic,introduced,multilateral,distant,external,abroad,foreign,bizarre,multinational,imported,remote,multicultural
doctrine	theology,gospel,democracy,tradition,creed,millennium,concept,feminism,belief,rule,principle,teaching,imitation,canon,philosophy,statement,ideology,attitude,nationalism,proposition,regulation
warns	hint,predict,suggest,advise,advises,predicts,order,caution,remind,tell,informs,threaten,signal,instruct,urge,alerts,prepare,prompt,notify,recommend,alert,address,inform
outpatient	patient,victim,inmate,case,inpatient,subject
presiding	leading,high,commanding,chief,lead,supreme,top,first,head,premier,principal,foremost,senior,main,primary,prime
beds	sofas,mattresses,sacks,pads,hays,racks
helix	hank,trajectory,coil,contour,loop,curve,screw,structure,construction,arc,arch
covered	sealed,wrapped,closed,shady,shaded,capped,beaded,snowy,concealed,coated,dotted,topped,hidden,white,protected,painted,enclosed
contingent	gathering,delegation,team,batch,squad
verify	establish,sustain,certify,affirm,ensure,assure,prove,check,ascertain,support,see,tick,justify,demonstrate,argue,insure,confirm,validate,mark
potentially	presumably,possibly,maybe,reasonably,practically,clearly,undoubtedly,positively,likely,certainly,really,perhaps,probably,definitely,surely,truly
productivity	capacity,creativity,yield,fertility,production
buster	someone,soul,person,sir,master,individual,buddy,cat,guy,male,mister,dude,somebody
prototypes	specimens,indications,representatives,examples,instances,illustrations,cases,precursor,model,samples
installment	installation,baptism,repayment,episode,chapter,inaugural,installing,portion,start,payment,beginning,commencement,initiation,investment
suitable	convenient,relevant,proficient,competent,expert,proper,qualified,useful,apt,skilled,capable,correct,good,reasonable,fit,satisfactory,equal,able,experienced,prepared,applicable,ready,handy,fitting,suited,sufficient
dm	diabetes
bullock	cows,steer,male,cattle
outfits	dresses,costumes,apparel,closet,dresser,trunk,clothes
sort	comb,brand,model,arrange,stripe,quality,kidney,form,manner,character,set,like,category,flavour,array,breed,catalogue,flavor,make,type,description,genus,species,nature,lot,separate,variety,style,genre,number,kind,color
receiving	welcoming,taking,entering
eleven	xi,cardinal
campuses	acres,parcels,properties,grounds,gardens,plots,yards,premises,parks,estates,lands
surfers	browsers
specify	establish,limit,order,indicate,provide,arrange,determine,mention,prescribe,tell,fix,define,qualify,cite,condition,direct,contract
pundit	intellectual,philosopher,sage,expert,wizard,scholar,professor,initiate,buff,teacher
photo	icon,statue,picture,print,account,copy,art,shoot,impression,scene,painting,blueprint,pic,cartoon,figure,capture,decoration,engraving,glossy,enlargement,piece,report,drawing,description,portrait,representation,photograph,shot,frame,still,exposure,mosaic,reproduce,stereo,illustrate,image,sketch,snapshot
came	approached,entered
wage	pay,salary,payroll,payment,found,remuneration
utopia	nirvana,paradise,zion,sion,heaven,bliss,eden,wonderland
summarize	resume,consolidate,outline,digest,simplify,docket,brief,compile,recap,repeat,sum,abstract
cow	scare,shock,bag,hector,springer,cattle,blackjack,badger,cows
profits	markup,share,incomes,salaries,earnings,income,accumulation,part,percentage,dividend,proceeds,revenues,killing,wages,net,profit,sales,returns,cleanup,margin,gains,portion
everywhere	throughout,ubiquitous
sonic	neural,auditory,sensual,visual,audible,neurological
jerry	german,hun
tissue	pattern,thread,balance,stuff,ornament,screen,goods,flesh,quality,stationery,mesh,taste,character,note,grain,poster,sense,net,sheet,card,towel,network,being,surface,pad,organism,meat,material,feeling,nature,touch,makeup,cotton,structure,band,consistency,fabric,composition
independently	separately,freely,solely,alone,individually
streamline	establish,place,distribute,simplify,integrate,mold,forge,fashion,consolidate,file,facilitate,construct,build,conduct,frame,plan,reduce,clarify,produce,assign
sheriff	captain,copper,police,officer,cop,inspector,marshal,detective,investigator,lieutenant,sergeant,marshall
look	show,attention,appear,consider,sound,seek,act,eye,review,gaze,study,manner,fashion,view,express,admire,hope,glance,see,make,search,glimpse,stare,watch,read,peer,peek,face,presence,notice,expression,seem,feel
demon	troll,genie,ghost,spirit,devil,vampire,nightmare,imp,fairy,monster,daemon,incubus
